Algorithm,Run_Index,Time_Enc_s,Time_Dec_s,NPCR_percent,UACI_percent,Entropy,Corr_Hor,Corr_Ver,Corr_Diag
3D-Logistic-Chirikov (MATLAB),44,0.49262600,0.50741300,0.000000,0.000000,7.997410,0.017227,0.010434,0.010139
3D-Logistic-Chirikov (MATLAB),45,0.49752200,0.49048600,0.000000,0.000000,7.997208,0.034329,0.005766,-0.005129
3D-Logistic-Chirikov (MATLAB),46,0.45440200,0.45366700,0.000000,0.000000,7.997432,-0.008360,0.006349,0.015599
3D-Logistic-Chirikov (MATLAB),47,0.49913100,0.47984200,0.000000,0.000000,7.997373,0.016176,0.001716,-0.006796
3D-Logistic-Chirikov (MATLAB),48,0.49112200,0.48832700,0.000000,0.000000,7.996950,-0.014529,0.020427,-0.007452
3D-Logistic-Chirikov (MATLAB),49,0.49976900,0.50451900,0.000000,0.000000,7.997226,-0.000618,0.001544,0.011969
3D-Logistic-Chirikov (MATLAB),50,0.48375800,0.48100100,0.000000,0.000000,7.997502,-0.000051,-0.015948,0.039256
3D-Logistic-Chirikov (MATLAB),51,0.47628400,0.47789900,0.000000,0.000000,7.997049,-0.020924,0.030985,0.000959
3D-Logistic-Chirikov (MATLAB),52,0.45232500,0.45491400,0.000000,0.000000,7.997172,0.019119,0.009972,-0.017081
3D-Logistic-Chirikov (MATLAB),53,0.48592800,0.47664800,0.000000,0.000000,7.997375,0.002213,-0.006004,-0.014220
3D-Logistic-Chirikov (MATLAB),54,0.47648300,0.47895000,0.000000,0.000000,7.997202,-0.007363,0.029791,0.018255
3D-Logistic-Chirikov (MATLAB),55,0.47593400,0.46425500,0.000000,0.000000,7.997175,-0.015319,0.001745,-0.007541
3D-Logistic-Chirikov (MATLAB),56,0.48197400,0.47055200,0.000000,0.000000,7.997527,-0.015375,0.008707,-0.012012
3D-Logistic-Chirikov (MATLAB),57,0.48541200,0.48822900,0.000000,0.000000,7.997063,-0.018232,-0.031956,-0.012193
3D-Logistic-Chirikov (MATLAB),58,0.47695100,0.48244700,0.000000,0.000000,7.996971,0.008862,-0.023503,-0.042366
3D-Logistic-Chirikov (MATLAB),59,0.49284100,0.49692600,0.000000,0.000000,7.997484,-0.002872,-0.011494,0.010089
3D-Logistic-Chirikov (MATLAB),60,0.51371100,0.51693600,0.000000,0.000000,7.997104,-0.028471,-0.003527,0.038121
3D-Logistic-Chirikov (MATLAB),61,0.46522300,0.46881300,0.000000,0.000000,7.996735,-0.003485,-0.007830,0.002913
3D-Logistic-Chirikov (MATLAB),62,0.48750300,0.48614700,0.000000,0.000000,7.997152,-0.017970,0.024116,0.012857
3D-Logistic-Chirikov (MATLAB),63,0.50162700,0.50007700,0.000000,0.000000,7.997340,-0.006366,0.023544,-0.005124
3D-Logistic-Chirikov (MATLAB),64,0.47704300,0.47390500,0.000000,0.000000,7.996866,0.022713,0.005170,-0.025658
3D-Logistic-Chirikov (MATLAB),65,0.47952100,0.46960400,0.000000,0.000000,7.997140,-0.016917,0.016549,-0.016927
3D-Logistic-Chirikov (MATLAB),66,0.48966600,0.50160800,0.000000,0.000000,7.997241,-0.006195,0.002769,-0.003419
3D-Logistic-Chirikov (MATLAB),67,0.49141900,0.48359500,0.000000,0.000000,7.997501,-0.007626,0.015723,0.008123
3D-Logistic-Chirikov (MATLAB),68,0.50842300,0.50724600,0.000000,0.000000,7.997226,0.001837,-0.001610,0.031928
3D-Logistic-Chirikov (MATLAB),69,0.47316400,0.48052200,0.000000,0.000000,7.996989,-0.007200,0.012359,0.019341
3D-Logistic-Chirikov (MATLAB),70,0.49856300,0.49365000,0.000000,0.000000,7.997353,0.025428,-0.026182,-0.001718
3D-Logistic-Chirikov (MATLAB),71,0.48003600,0.47906000,0.000000,0.000000,7.997425,-0.018903,-0.012110,-0.005539
3D-Logistic-Chirikov (MATLAB),72,0.49107000,0.48068600,0.000000,0.000000,7.997259,0.015744,0.011674,-0.002378
3D-Logistic-Chirikov (MATLAB),73,0.46698800,0.46224000,0.000000,0.000000,7.997398,-0.013233,0.019420,0.003489
3D-Logistic-Chirikov (MATLAB),74,0.49591400,0.49290000,0.000000,0.000000,7.997215,0.003373,0.008350,0.022641
3D-Logistic-Chirikov (MATLAB),75,0.50233600,0.50389700,0.000000,0.000000,7.997623,-0.012475,0.000934,0.016988
3D-Logistic-Chirikov (MATLAB),76,0.48048200,0.47404000,0.000000,0.000000,7.996909,0.001419,0.005181,0.020245
3D-Logistic-Chirikov (MATLAB),77,0.50662600,0.50537500,0.000000,0.000000,7.996902,0.000235,-0.022671,0.007156
3D-Logistic-Chirikov (MATLAB),78,0.48888700,0.48500800,0.000000,0.000000,7.997015,-0.001544,0.012776,0.012588
3D-Logistic-Chirikov (MATLAB),79,0.48097700,0.47882900,0.000000,0.000000,7.997043,-0.000868,0.011847,-0.003481
3D-Logistic-Chirikov (MATLAB),80,0.47235600,0.47474100,0.000000,0.000000,7.996942,-0.007407,-0.005479,0.006678
3D-Logistic-Chirikov (MATLAB),81,0.51839100,0.52273100,0.000000,0.000000,7.996571,0.010163,-0.005253,0.015067
3D-Logistic-Chirikov (MATLAB),82,0.47594400,0.46507200,0.000000,0.000000,7.996933,0.024698,0.013103,-0.009456
3D-Logistic-Chirikov (MATLAB),83,0.48309500,0.48636500,0.000000,0.000000,7.997198,-0.009682,0.015102,0.015043
3D-Logistic-Chirikov (MATLAB),84,0.47451300,0.46935700,0.000000,0.000000,7.997522,0.004328,0.002744,0.004609
3D-Logistic-Chirikov (MATLAB),85,0.48532500,0.49359700,0.000000,0.000000,7.997524,-0.010700,-0.013611,0.024113
3D-Logistic-Chirikov (MATLAB),86,0.51729800,0.51257600,0.000000,0.000000,7.997273,0.014237,-0.022084,0.017429
3D-Logistic-Chirikov (MATLAB),87,0.49552600,0.49079800,0.000000,0.000000,7.997107,0.024345,-0.001112,0.009135
3D-Logistic-Chirikov (MATLAB),88,0.47545900,0.47139600,0.000000,0.000000,7.997285,-0.003357,-0.007355,-0.004892
3D-Logistic-Chirikov (MATLAB),89,0.46277800,0.46201000,0.000000,0.000000,7.997213,0.025797,0.013641,-0.001879
3D-Logistic-Chirikov (MATLAB),90,0.48940300,0.48031700,0.000000,0.000000,7.997121,0.005651,0.003263,0.014805
3D-Logistic-Chirikov (MATLAB),91,0.47470500,0.47565900,0.000000,0.000000,7.997405,-0.004985,0.004696,0.012831
3D-Logistic-Chirikov (MATLAB),92,0.46568700,0.46970000,0.000000,0.000000,7.996834,0.006113,0.006266,0.005342
3D-Logistic-Chirikov (MATLAB),93,0.47985800,0.46990800,0.000000,0.000000,7.997176,0.007437,-0.008964,-0.005022
3D-Logistic-Chirikov (MATLAB),94,0.51353900,0.50441900,0.000000,0.000000,7.996668,-0.002705,0.015183,-0.008596
3D-Logistic-Chirikov (MATLAB),95,0.47430000,0.46219000,0.000000,0.000000,7.997145,0.028110,-0.003613,0.010209
3D-Logistic-Chirikov (MATLAB),96,0.47128300,0.45721800,0.000000,0.000000,7.997692,0.006551,0.001822,0.025743
3D-Logistic-Chirikov (MATLAB),97,0.50054900,0.50132700,0.000000,0.000000,7.997440,-0.004914,-0.011740,0.014571
3D-Logistic-Chirikov (MATLAB),98,0.49062500,0.48820600,0.000000,0.000000,7.997028,0.004416,-0.023086,-0.001253
3D-Logistic-Chirikov (MATLAB),99,0.46945300,0.47067900,0.000000,0.000000,7.997252,0.009716,-0.006608,-0.029122
3D-Logistic-Chirikov (MATLAB),100,0.50614400,0.51081800,0.000000,0.000000,7.996728,0.017659,0.011786,-0.016409
Chaos Bit Shuffling (MATLAB - Orig),1,2.05156000,2.28427800,99.574280,33.386422,7.997478,-0.015041,0.013573,0.018642
Chaos Bit Shuffling (MATLAB - Orig),2,2.03355300,2.31351500,99.574280,33.386422,7.997478,0.008220,-0.014005,-0.017929
Chaos Bit Shuffling (MATLAB - Orig),3,2.03775200,2.28486400,99.574280,33.386422,7.997478,-0.004000,0.024185,-0.029887
Chaos Bit Shuffling (MATLAB - Orig),4,2.05278700,2.31098400,99.574280,33.386422,7.997478,0.004774,0.005525,-0.006629
Chaos Bit Shuffling (MATLAB - Orig),5,2.03528600,2.30837600,99.574280,33.386422,7.997478,0.007850,-0.007509,-0.012141
Chaos Bit Shuffling (MATLAB - Orig),6,2.03733900,2.30938600,99.574280,33.386422,7.997478,-0.008346,-0.002815,-0.001238
Chaos Bit Shuffling (MATLAB - Orig),7,2.04024700,2.30578600,99.574280,33.386422,7.997478,0.006250,0.013894,0.012753
Chaos Bit Shuffling (MATLAB - Orig),8,2.04637900,2.31272100,99.574280,33.386422,7.997478,0.012860,-0.000500,-0.030396
Chaos Bit Shuffling (MATLAB - Orig),9,2.07400200,2.32404600,99.574280,33.386422,7.997478,0.014611,-0.002012,-0.004541
Chaos Bit Shuffling (MATLAB - Orig),10,2.05852400,2.31289500,99.574280,33.386422,7.997478,-0.004757,0.011048,0.013193
Chaos Bit Shuffling (MATLAB - Orig),11,2.03809300,2.30449700,99.574280,33.386422,7.997478,0.013872,-0.005489,0.010382
Chaos Bit Shuffling (MATLAB - Orig),12,2.04508400,2.32015000,99.574280,33.386422,7.997478,-0.006092,-0.024852,-0.001790
Chaos Bit Shuffling (MATLAB - Orig),13,2.04434600,2.31400500,99.574280,33.386422,7.997478,-0.015891,-0.015825,-0.001884
Chaos Bit Shuffling (MATLAB - Orig),14,2.05234800,2.28906300,99.574280,33.386422,7.997478,-0.016791,0.004214,-0.027233
Chaos Bit Shuffling (MATLAB - Orig),15,2.04072400,2.28870300,99.574280,33.386422,7.997478,0.003954,-0.021632,-0.009357
Chaos Bit Shuffling (MATLAB - Orig),16,2.05988900,2.30453400,99.574280,33.386422,7.997478,-0.026975,-0.010257,-0.008987
Chaos Bit Shuffling (MATLAB - Orig),17,2.03436200,2.29838800,99.574280,33.386422,7.997478,-0.002381,-0.009120,-0.023861
Chaos Bit Shuffling (MATLAB - Orig),18,2.07548300,2.31031700,99.574280,33.386422,7.997478,0.018723,-0.003038,-0.012311
Chaos Bit Shuffling (MATLAB - Orig),19,2.04117500,2.29562900,99.574280,33.386422,7.997478,0.011343,-0.008592,-0.014759
Chaos Bit Shuffling (MATLAB - Orig),20,2.02833700,2.30184600,99.574280,33.386422,7.997478,-0.031732,-0.020186,-0.000096
Chaos Bit Shuffling (MATLAB - Orig),21,2.02967600,2.30075900,99.574280,33.386422,7.997478,-0.003915,-0.014731,-0.000688
Chaos Bit Shuffling (MATLAB - Orig),22,2.04531400,2.30421200,99.574280,33.386422,7.997478,0.005084,-0.015593,0.006556
Chaos Bit Shuffling (MATLAB - Orig),23,2.03247200,2.30059600,99.574280,33.386422,7.997478,-0.000196,0.015238,0.019642
Chaos Bit Shuffling (MATLAB - Orig),24,2.03157500,2.29187700,99.574280,33.386422,7.997478,0.002343,0.016695,-0.017327
Chaos Bit Shuffling (MATLAB - Orig),25,2.04754300,2.29389500,99.574280,33.386422,7.997478,0.026938,-0.005099,0.015766
Chaos Bit Shuffling (MATLAB - Orig),26,2.05811300,2.30479200,99.574280,33.386422,7.997478,0.007687,0.005381,-0.006211
Chaos Bit Shuffling (MATLAB - Orig),27,2.03123900,2.29893700,99.574280,33.386422,7.997478,-0.006646,0.011077,0.002935
Chaos Bit Shuffling (MATLAB - Orig),28,2.02947000,2.29961400,99.574280,33.386422,7.997478,-0.015105,-0.031068,-0.006880
Chaos Bit Shuffling (MATLAB - Orig),29,2.05811900,2.30856500,99.574280,33.386422,7.997478,-0.010347,-0.024002,-0.017656
Chaos Bit Shuffling (MATLAB - Orig),30,2.04056100,2.30383500,99.574280,33.386422,7.997478,0.003050,0.005087,-0.013465
Chaos Bit Shuffling (MATLAB - Orig),31,2.03928700,2.30288700,99.574280,33.386422,7.997478,-0.031703,0.001952,0.015281
Chaos Bit Shuffling (MATLAB - Orig),32,2.03770400,2.30202600,99.574280,33.386422,7.997478,0.000957,-0.004161,-0.027011
Chaos Bit Shuffling (MATLAB - Orig),33,2.03100500,2.30647900,99.574280,33.386422,7.997478,0.015386,-0.024445,-0.006920
Chaos Bit Shuffling (MATLAB - Orig),34,2.01648700,2.30082200,99.574280,33.386422,7.997478,-0.013186,-0.007225,0.019539
Chaos Bit Shuffling (MATLAB - Orig),35,2.03738100,2.30838500,99.574280,33.386422,7.997478,-0.002889,0.021212,0.007465
Chaos Bit Shuffling (MATLAB - Orig),36,2.04452400,2.30128400,99.574280,33.386422,7.997478,-0.001651,-0.010894,-0.010942
Chaos Bit Shuffling (MATLAB - Orig),37,2.03851600,2.29902700,99.574280,33.386422,7.997478,-0.027880,-0.008570,-0.017268
Chaos Bit Shuffling (MATLAB - Orig),38,2.03525200,2.29433300,99.574280,33.386422,7.997478,0.000262,-0.015805,-0.001306
Chaos Bit Shuffling (MATLAB - Orig),39,2.09125700,2.30391900,99.574280,33.386422,7.997478,-0.009528,0.018159,0.000764
Chaos Bit Shuffling (MATLAB - Orig),40,2.05251700,2.29938300,99.574280,33.386422,7.997478,-0.006222,0.019554,0.004552
Chaos Bit Shuffling (MATLAB - Orig),41,2.04659700,2.32465100,99.574280,33.386422,7.997478,-0.033261,-0.000333,0.001373
Chaos Bit Shuffling (MATLAB - Orig),42,2.04164900,2.30338500,99.574280,33.386422,7.997478,0.008726,-0.005067,0.003384
Chaos Bit Shuffling (MATLAB - Orig),43,2.02176200,2.30045700,99.574280,33.386422,7.997478,0.006314,-0.001199,-0.030523
Chaos Bit Shuffling (MATLAB - Orig),44,2.05251200,2.29534400,99.574280,33.386422,7.997478,-0.030933,0.007736,-0.006275
Chaos Bit Shuffling (MATLAB - Orig),45,2.04752900,2.29632700,99.574280,33.386422,7.997478,-0.008792,0.009613,0.001875
Chaos Bit Shuffling (MATLAB - Orig),46,2.05443400,2.29589800,99.574280,33.386422,7.997478,-0.026262,-0.020213,-0.020520
Chaos Bit Shuffling (MATLAB - Orig),47,2.02290700,2.29680500,99.574280,33.386422,7.997478,-0.020447,0.000091,-0.009723
Chaos Bit Shuffling (MATLAB - Orig),48,2.05409700,2.30162800,99.574280,33.386422,7.997478,0.000936,-0.021552,-0.010586
Chaos Bit Shuffling (MATLAB - Orig),49,2.04739500,2.29375600,99.574280,33.386422,7.997478,-0.014507,-0.002717,-0.010781
Chaos Bit Shuffling (MATLAB - Orig),50,2.02621200,2.30152300,99.574280,33.386422,7.997478,-0.006864,-0.012850,0.002790
Chaos Bit Shuffling (MATLAB - Orig),51,2.04268900,2.30875500,99.574280,33.386422,7.997478,-0.007002,0.011399,-0.019227
Chaos Bit Shuffling (MATLAB - Orig),52,2.02740600,2.31977800,99.574280,33.386422,7.997478,-0.015502,-0.014386,-0.032462
Chaos Bit Shuffling (MATLAB - Orig),53,2.02727000,2.30099600,99.574280,33.386422,7.997478,-0.000470,-0.000823,-0.003905
Chaos Bit Shuffling (MATLAB - Orig),54,2.03328200,2.29029900,99.574280,33.386422,7.997478,-0.000616,0.007455,0.017002
Chaos Bit Shuffling (MATLAB - Orig),55,2.01962600,2.29577200,99.574280,33.386422,7.997478,0.010883,0.011551,-0.017113
Chaos Bit Shuffling (MATLAB - Orig),56,2.07629400,2.30386400,99.574280,33.386422,7.997478,0.008825,-0.000871,0.001815
Chaos Bit Shuffling (MATLAB - Orig),57,2.05425700,2.31806600,99.574280,33.386422,7.997478,0.021253,0.005667,-0.018705
Chaos Bit Shuffling (MATLAB - Orig),58,2.06497700,2.33310300,99.574280,33.386422,7.997478,-0.003184,-0.010359,0.018363
Chaos Bit Shuffling (MATLAB - Orig),59,2.04082800,2.30707000,99.574280,33.386422,7.997478,0.018762,-0.009778,-0.015715
Chaos Bit Shuffling (MATLAB - Orig),60,2.06430000,2.32323600,99.574280,33.386422,7.997478,-0.004386,0.004753,-0.005846
Chaos Bit Shuffling (MATLAB - Orig),61,2.03921300,2.30264700,99.574280,33.386422,7.997478,0.002971,-0.020743,0.013374
Chaos Bit Shuffling (MATLAB - Orig),62,2.03177100,2.31766800,99.574280,33.386422,7.997478,-0.031249,-0.028018,0.004292
Chaos Bit Shuffling (MATLAB - Orig),63,2.05198400,2.29719400,99.574280,33.386422,7.997478,0.001787,-0.017377,0.008143
Chaos Bit Shuffling (MATLAB - Orig),64,2.04008400,2.30059900,99.574280,33.386422,7.997478,-0.017680,-0.026444,-0.036573
Chaos Bit Shuffling (MATLAB - Orig),65,2.05629100,2.33481100,99.574280,33.386422,7.997478,0.012199,0.014404,-0.016183
Chaos Bit Shuffling (MATLAB - Orig),66,2.08283000,2.31318200,99.574280,33.386422,7.997478,-0.012921,-0.005149,-0.028857
Chaos Bit Shuffling (MATLAB - Orig),67,2.02189100,2.28626200,99.574280,33.386422,7.997478,-0.034240,-0.009488,0.007603
Chaos Bit Shuffling (MATLAB - Orig),68,2.05069400,2.28993700,99.574280,33.386422,7.997478,-0.001319,-0.003376,-0.002947
Chaos Bit Shuffling (MATLAB - Orig),69,2.03100600,2.30539100,99.574280,33.386422,7.997478,0.012734,-0.024002,0.013561
Chaos Bit Shuffling (MATLAB - Orig),70,2.04667100,2.29620100,99.574280,33.386422,7.997478,-0.023222,0.007529,-0.005942
Chaos Bit Shuffling (MATLAB - Orig),71,2.07602600,2.31634400,99.574280,33.386422,7.997478,0.036304,-0.036698,-0.026567
Chaos Bit Shuffling (MATLAB - Orig),72,2.04528100,2.31359800,99.574280,33.386422,7.997478,0.009900,0.012546,-0.002869
Chaos Bit Shuffling (MATLAB - Orig),73,2.03563200,2.30872700,99.574280,33.386422,7.997478,0.001616,-0.021202,-0.002869
Chaos Bit Shuffling (MATLAB - Orig),74,2.03672500,2.30477900,99.574280,33.386422,7.997478,0.002293,0.004557,0.027637
Chaos Bit Shuffling (MATLAB - Orig),75,2.04694700,2.30833100,99.574280,33.386422,7.997478,0.001153,0.002776,0.008736
Chaos Bit Shuffling (MATLAB - Orig),76,2.04476700,2.29443800,99.574280,33.386422,7.997478,-0.001252,-0.014662,-0.028033
Chaos Bit Shuffling (MATLAB - Orig),77,2.04536400,2.29259400,99.574280,33.386422,7.997478,-0.028254,-0.001922,0.018373
Chaos Bit Shuffling (MATLAB - Orig),78,2.02098300,2.32168400,99.574280,33.386422,7.997478,0.038658,-0.016252,-0.003094
Chaos Bit Shuffling (MATLAB - Orig),79,2.05946500,2.29282800,99.574280,33.386422,7.997478,-0.030559,-0.014838,-0.015627
Chaos Bit Shuffling (MATLAB - Orig),80,2.03031700,2.29062500,99.574280,33.386422,7.997478,-0.015036,-0.007194,0.000405
Chaos Bit Shuffling (MATLAB - Orig),81,2.03545600,2.30440700,99.574280,33.386422,7.997478,-0.005850,-0.018041,-0.001842
Chaos Bit Shuffling (MATLAB - Orig),82,2.04905000,2.29682600,99.574280,33.386422,7.997478,-0.004518,0.009654,-0.015745
Chaos Bit Shuffling (MATLAB - Orig),83,2.05988400,2.29596800,99.574280,33.386422,7.997478,0.027644,0.005618,-0.006832
Chaos Bit Shuffling (MATLAB - Orig),84,2.04028200,2.29792300,99.574280,33.386422,7.997478,-0.022840,-0.010575,-0.017433
Chaos Bit Shuffling (MATLAB - Orig),85,2.08350300,2.30870400,99.574280,33.386422,7.997478,-0.015770,-0.010317,-0.007315
Chaos Bit Shuffling (MATLAB - Orig),86,2.06167900,2.30660000,99.574280,33.386422,7.997478,0.022806,0.017117,-0.009969
Chaos Bit Shuffling (MATLAB - Orig),87,2.04024500,2.30587000,99.574280,33.386422,7.997478,-0.006583,-0.003277,0.002388
Chaos Bit Shuffling (MATLAB - Orig),88,2.05326000,2.32219700,99.574280,33.386422,7.997478,0.011485,-0.020797,-0.013992
Chaos Bit Shuffling (MATLAB - Orig),89,2.05527300,2.31962600,99.574280,33.386422,7.997478,-0.006128,0.015869,0.007601
Chaos Bit Shuffling (MATLAB - Orig),90,2.06172600,2.30492000,99.574280,33.386422,7.997478,0.005224,-0.018592,0.008076
Chaos Bit Shuffling (MATLAB - Orig),91,2.03794200,2.30861100,99.574280,33.386422,7.997478,-0.012854,-0.014044,-0.018469
Chaos Bit Shuffling (MATLAB - Orig),92,2.06121400,2.29066700,99.574280,33.386422,7.997478,-0.018874,0.001081,-0.014882
Chaos Bit Shuffling (MATLAB - Orig),93,2.04561400,2.29964300,99.574280,33.386422,7.997478,-0.007739,0.011862,-0.015986
Chaos Bit Shuffling (MATLAB - Orig),94,2.05341500,2.31238200,99.574280,33.386422,7.997478,0.019781,0.004205,-0.012338
Chaos Bit Shuffling (MATLAB - Orig),95,2.05200700,2.30551700,99.574280,33.386422,7.997478,-0.001631,-0.030369,-0.002092
Chaos Bit Shuffling (MATLAB - Orig),96,2.05091100,2.29525600,99.574280,33.386422,7.997478,0.007894,0.015404,-0.000377
Chaos Bit Shuffling (MATLAB - Orig),97,2.02154800,2.28814200,99.574280,33.386422,7.997478,-0.008286,-0.008820,-0.021120
Chaos Bit Shuffling (MATLAB - Orig),98,2.10962100,2.30168100,99.574280,33.386422,7.997478,0.006858,-0.005746,-0.000919
Chaos Bit Shuffling (MATLAB - Orig),99,2.03990000,2.29697700,99.574280,33.386422,7.997478,-0.010020,0.001049,-0.014965
Chaos Bit Shuffling (MATLAB - Orig),100,2.03541600,2.29042100,99.574280,33.386422,7.997478,-0.008545,-0.006448,0.003904
Chaos Bit Shuffling (MATLAB* - Opt),1,0.26511200,0.20354700,99.597168,33.528065,7.996615,-0.003287,0.011124,-0.023572
Chaos Bit Shuffling (MATLAB* - Opt),2,0.26401300,0.20281300,99.597168,33.528065,7.996615,0.024714,-0.005074,-0.006938
Chaos Bit Shuffling (MATLAB* - Opt),3,0.26574500,0.20309900,99.597168,33.528065,7.996615,0.012044,0.016166,0.007681
Chaos Bit Shuffling (MATLAB* - Opt),4,0.26435600,0.20280100,99.597168,33.528065,7.996615,-0.008005,-0.002222,-0.013205
Chaos Bit Shuffling (MATLAB* - Opt),5,0.26640200,0.20405500,99.597168,33.528065,7.996615,0.009224,0.016897,0.004735
Chaos Bit Shuffling (MATLAB* - Opt),6,0.26622900,0.20386700,99.597168,33.528065,7.996615,-0.026154,0.038340,0.003135
Chaos Bit Shuffling (MATLAB* - Opt),7,0.26596200,0.20388600,99.597168,33.528065,7.996615,0.012106,0.023707,-0.019407
Chaos Bit Shuffling (MATLAB* - Opt),8,0.26716800,0.20474000,99.597168,33.528065,7.996615,0.018574,0.017793,0.011374
Chaos Bit Shuffling (MATLAB* - Opt),9,0.26519900,0.20292100,99.597168,33.528065,7.996615,-0.008807,0.009197,-0.015600
Chaos Bit Shuffling (MATLAB* - Opt),10,0.26474000,0.20275600,99.597168,33.528065,7.996615,-0.029590,0.004917,-0.013532
Chaos Bit Shuffling (MATLAB* - Opt),11,0.26651000,0.20246600,99.597168,33.528065,7.996615,-0.016598,-0.004772,0.011369
Chaos Bit Shuffling (MATLAB* - Opt),12,0.26465900,0.20300400,99.597168,33.528065,7.996615,0.035470,0.011161,0.007592
Chaos Bit Shuffling (MATLAB* - Opt),13,0.26439300,0.20243800,99.597168,33.528065,7.996615,0.016798,0.029626,-0.008850
Chaos Bit Shuffling (MATLAB* - Opt),14,0.26552900,0.20412100,99.597168,33.528065,7.996615,0.017891,0.010116,-0.002870
Chaos Bit Shuffling (MATLAB* - Opt),15,0.26634600,0.20488900,99.597168,33.528065,7.996615,0.001914,0.013756,0.000651
Chaos Bit Shuffling (MATLAB* - Opt),16,0.26726400,0.20460200,99.597168,33.528065,7.996615,-0.011839,0.006589,-0.025646
Chaos Bit Shuffling (MATLAB* - Opt),17,0.26562600,0.20349000,99.597168,33.528065,7.996615,-0.011116,-0.011935,-0.003424
Chaos Bit Shuffling (MATLAB* - Opt),18,0.26537600,0.20303300,99.597168,33.528065,7.996615,0.002864,-0.010910,0.002445
Chaos Bit Shuffling (MATLAB* - Opt),19,0.26573300,0.20418800,99.597168,33.528065,7.996615,0.000817,-0.000278,-0.015203
Chaos Bit Shuffling (MATLAB* - Opt),20,0.26535000,0.20378600,99.597168,33.528065,7.996615,0.001966,0.025159,-0.004779
Chaos Bit Shuffling (MATLAB* - Opt),21,0.26500400,0.20457600,99.597168,33.528065,7.996615,-0.010420,0.029695,-0.026085
Chaos Bit Shuffling (MATLAB* - Opt),22,0.26601400,0.20486800,99.597168,33.528065,7.996615,0.022659,0.015859,-0.012049
Chaos Bit Shuffling (MATLAB* - Opt),23,0.26398500,0.20295800,99.597168,33.528065,7.996615,-0.006529,0.015037,-0.008579
Chaos Bit Shuffling (MATLAB* - Opt),24,0.26497700,0.20399400,99.597168,33.528065,7.996615,0.018605,0.004744,-0.007378
Chaos Bit Shuffling (MATLAB* - Opt),25,0.26611800,0.20360400,99.597168,33.528065,7.996615,-0.001364,-0.002972,-0.010735
Chaos Bit Shuffling (MATLAB* - Opt),26,0.26541800,0.20285600,99.597168,33.528065,7.996615,-0.005579,0.011361,-0.012627
Chaos Bit Shuffling (MATLAB* - Opt),27,0.26406000,0.20279100,99.597168,33.528065,7.996615,0.003049,0.013583,0.001322
Chaos Bit Shuffling (MATLAB* - Opt),28,0.26553900,0.20382500,99.597168,33.528065,7.996615,0.003325,0.003436,-0.010632
Chaos Bit Shuffling (MATLAB* - Opt),29,0.26509900,0.20284800,99.597168,33.528065,7.996615,-0.001818,-0.004024,-0.004168
Chaos Bit Shuffling (MATLAB* - Opt),30,0.26458300,0.20287900,99.597168,33.528065,7.996615,0.025647,0.012323,0.002708
Chaos Bit Shuffling (MATLAB* - Opt),31,0.26474800,0.20306400,99.597168,33.528065,7.996615,-0.021723,0.017429,0.002198
Chaos Bit Shuffling (MATLAB* - Opt),32,0.26506500,0.20266700,99.597168,33.528065,7.996615,-0.007689,0.016570,-0.017903
Chaos Bit Shuffling (MATLAB* - Opt),33,0.26375600,0.20269400,99.597168,33.528065,7.996615,0.005542,-0.012694,0.001249
Chaos Bit Shuffling (MATLAB* - Opt),34,0.26535600,0.20413700,99.597168,33.528065,7.996615,0.004784,-0.010516,0.001409
Chaos Bit Shuffling (MATLAB* - Opt),35,0.26418900,0.20271200,99.597168,33.528065,7.996615,0.007974,-0.014863,-0.004038
Chaos Bit Shuffling (MATLAB* - Opt),36,0.26532800,0.20338100,99.597168,33.528065,7.996615,0.012318,-0.003681,-0.015635
Chaos Bit Shuffling (MATLAB* - Opt),37,0.26587900,0.20345100,99.597168,33.528065,7.996615,0.027481,0.003248,-0.000271
Chaos Bit Shuffling (MATLAB* - Opt),38,0.26708700,0.20444400,99.597168,33.528065,7.996615,0.001216,-0.011637,-0.007577
Chaos Bit Shuffling (MATLAB* - Opt),39,0.26699100,0.20406000,99.597168,33.528065,7.996615,-0.023047,0.007327,-0.013006
Chaos Bit Shuffling (MATLAB* - Opt),40,0.26585000,0.20259800,99.597168,33.528065,7.996615,0.007882,0.014697,0.014507
Chaos Bit Shuffling (MATLAB* - Opt),41,0.26686300,0.20412400,99.597168,33.528065,7.996615,-0.007344,0.027836,-0.022152
Chaos Bit Shuffling (MATLAB* - Opt),42,0.26468600,0.20266800,99.597168,33.528065,7.996615,0.013362,-0.015066,0.013266
Chaos Bit Shuffling (MATLAB* - Opt),43,0.26537200,0.20362100,99.597168,33.528065,7.996615,-0.031153,-0.002776,-0.012885
Chaos Bit Shuffling (MATLAB* - Opt),44,0.26711300,0.20411400,99.597168,33.528065,7.996615,0.008763,0.039418,-0.002567
Chaos Bit Shuffling (MATLAB* - Opt),45,0.26540400,0.20394300,99.597168,33.528065,7.996615,-0.018362,-0.008907,0.004456
Chaos Bit Shuffling (MATLAB* - Opt),46,0.26511700,0.20376600,99.597168,33.528065,7.996615,-0.011261,-0.009536,0.006533
Chaos Bit Shuffling (MATLAB* - Opt),47,0.26445900,0.20282400,99.597168,33.528065,7.996615,0.000183,0.006107,-0.006655
